,comments,duration,languages,published_date,speaker_occupation,title,views,Positive,Negative,Moderate,related_views,event_class,Humanity/Progress_tag,arts/creativity_tag,philanthropy/religion_tag,music_tag,Global issues_tag,Scientific Fields_tag,media/entertainment_tag,Organizing/Perceiving Information_tag,Middle East_tag,Epidemics_tag,Outer-Space_tag,Vices/Prejudices_tag,exploration_tag,robots/prosthetics_tag,animals/organisms_tag
1351,46,390,33,1349709367,Business romantic,3 ways to (usefully) lose control of your brand,943919,700,95,80,1573483,TEDGlobal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,62,1001,23,1349794941,Artist,"How art, technology and design inform creative leaders",1045703,672,75,61,871718,TEDGlobal,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1353,225,524,34,1349881280,Comedian and Mental Health Activist,What's so funny about mental illness?,2352202,2914,181,85,5588305,TEDGlobal,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1354,350,274,39,1349967614,Communications teacher,Talk nerdy to me,2106788,2143,190,227,8094037,TEDGlobal,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1355,32,754,30,1350056602,Art diagnostician,The secret lives of paintings,725173,425,41,27,1184250,TEDGlobal,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
1356,150,757,25,1350313226,Business Educator,Smart failure for a fast-changing world,1495331,1355,113,72,3662144,TEDGlobal,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1357,92,985,19,1350399604,Data Commons Advocate,Let's pool our medical data,539219,603,18,14,890138,TEDGlobal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1358,119,925,28,1350486799,"Neuroscientist, Artist","Science is for everyone, kids included",1272319,1304,64,38,1993122,TEDGlobal,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1359,127,1137,26,1350572558,Journalist,My battle to expose government corruption,932024,1146,62,36,1285952,TEDGlobal,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1360,111,265,30,1350658850,"COO, Mozilla Foundation","Online video -- annotated, remixed and popped",695153,588,46,60,1508327,TEDGlobal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,115,1023,22,1350918297,Globalization researcher,"Actually, the world isn't flat",813261,516,182,63,3080903,TEDGlobal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1362,102,842,26,1351004595,"Psychologist, Disgust researcher",The strange politics of disgust,692434,838,40,27,2338906,TEDx,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1363,141,917,27,1351090852,Poet and playwright,A child of the state,720465,1001,37,14,1635084,TEDx,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1364,151,539,28,1351177228,Architect,Metal that breathes,1171568,1030,90,35,810852,TEDx,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1365,109,395,37,1351263615,Techno-illusionist,A cyber-magic card trick like no other,1965808,1720,111,88,4829667,TEDGlobal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1366,361,821,30,1351522817,Politician,Why democracy matters,852344,589,160,63,934697,TEDx,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1367,58,866,26,1351608915,Development Leader,How open data is changing international aid,488481,336,19,20,674741,TEDGlobal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1368,79,985,24,1351695656,Zoologist,The secret of the bat genome,472121,509,110,43,641907,TEDx,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1369,77,1001,31,1351782061,Moustache activist,"Healthier men, one moustache at a time",714578,853,11,10,1655431,TEDx,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1370,169,320,38,1351868614,Writer,What I've learned from my autistic brothers,1123786,1717,59,75,1780524,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1371,300,616,33,1352131796,Happiness researcher,Want to be happier? Stay in the moment,2723934,1441,202,174,6216943,TEDx,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1372,105,299,31,1352217687,"CEO, Team Rubicon",A new mission for veterans -- disaster relief,485501,411,12,9,1067410,TEDx,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1373,44,726,24,1352304098,Micro photographer,The beautiful nano details of our world,1022799,992,19,37,997928,TEDx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1374,69,641,29,1352390596,"CEO, Lumos",The tragedy of orphanages,803292,535,18,15,1716751,TEDSalon,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1375,107,1111,24,1352477107,Psychologist,The future of lying,1198585,880,85,98,5877444,TEDx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,76,1040,26,1352736452,Writer and radio producer,4 lessons in creativity,1776779,941,204,139,1194136,Yearly TED Conference,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1377,170,561,25,1352824689,Inventor,How I started a sanitary napkin revolution!,1115222,2049,17,17,1076104,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1378,197,292,38,1352908918,Letter enthusiast,Love letters to strangers,1909462,2207,88,77,1158168,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1379,82,393,35,1352995235,Designer,"How to ""sketch"" with electronics",766305,632,68,37,980489,Other,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1380,41,546,27,1353081633,Theater producer,The arts festival revolution,674288,273,20,28,989439,TEDGlobal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,309,1077,28,1353341964,Cognitive researcher,Your brain on video games,4682458,1752,144,73,2377411,TEDx,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1382,136,674,26,1353427357,Mechanical engineer,The cheap all-terrain wheelchair,1004016,996,22,30,1342104,TEDx,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1383,87,302,33,1353514178,Bluegrass musicians,Teen wonders play bluegrass,1798001,1037,17,22,2395125,Other,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1384,667,587,38,1353592800,Filmmaker,Nature. Beauty. Gratitude.,3658158,10602,114,98,1138008,TEDx,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1385,782,380,44,1353675600,"Artist, designer, urban planner",Before I die I want to ...,4922118,5648,151,203,1802449,TEDGlobal,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1386,329,1029,35,1353946523,Sustainable development expert,Want to help someone? Shut up and listen!,2829484,6163,41,54,538990,TEDx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,221,507,33,1354031983,Transportation specialist,How to solve traffic jams,1194938,960,163,74,1210374,TEDx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1388,342,1137,31,1354118446,Pilot,A broken body isn't a broken person,1367089,3387,30,23,2057002,TEDx,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,74,401,33,1354204935,"Raptor biologist, wildlife photographer",Why I love vultures,926948,731,17,40,679918,Other,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1390,183,172,48,1354291786,Designer,"Forget multitasking, try monotasking",2324212,1324,529,328,807640,TEDGlobal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1391,238,991,23,1354552084,Editor,Why global jihad is losing,660569,729,126,24,1589447,TEDx,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1392,129,313,34,1354637235,Entrepreneur,A bath without water,1594495,1549,36,47,2152476,Other,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1393,102,300,32,1354723200,Recovering politician,Lessons in business ... from prison,1233545,581,48,77,1687458,Other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394,145,379,31,1354810027,Tissue engineering researcher,Could tissue engineering mean personalized medicine?,1063880,494,60,40,1160003,TEDGlobal,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1395,84,535,23,1354896173,Poet and actor,Please don't take my Air Jordans,1120276,835,84,50,2553156,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,94,676,24,1355156304,Medicine law expert,"Pool medical patents, save lives",389194,177,54,16,1065259,TEDx,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
1397,107,809,25,1355241610,Journalist,How to separate fact and fiction online,1229150,1122,49,60,1499372,TEDSalon,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1398,200,431,30,1355328687,Comedian,"A Saudi, an Indian and an Iranian walk into a Qatari bar ...",8105311,3464,82,135,1779454,TEDx,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1399,72,1028,23,1355414450,Entomologist,The dance of the dung beetle,1003863,704,8,20,934717,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1400,112,637,33,1355500841,Arctic explorer,Why bother leaving the house?,1778739,1469,72,55,855698,TEDSalon,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1401,82,744,24,1355760058,Transport networker,"Excuse me, may I rent your car?",917877,396,66,44,1004556,TEDGlobal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1402,183,678,28,1355847154,Neuroscientist,Beware neuro-bunk,1200277,1281,62,87,2498568,TEDSalon,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1403,75,218,45,1355914800,Brand strategist,"A father-daughter bond, one photo at a time",1405909,872,41,65,1514401,Yearly TED Conference,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1404,215,1188,20,1356019744,Journalist,What we learned from teetering on the fiscal cliff,783528,582,94,27,1241889,TEDSalon,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1405,810,897,33,1356106082,Graphic Designer,Israel and Iran: A love story?,2033797,2959,63,26,715436,TEDx,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1406,200,690,30,1357143205,Novelist,What fear can teach us,1951290,1695,257,208,3189134,TEDGlobal,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1407,311,837,26,1357229064,Biotechnology entrepreneur,Re-engineering mosquitos to fight disease,943968,858,25,30,1124028,TEDSalon,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1408,56,414,28,1357315336,Film executive,A cinematic journey through visual effects,724773,292,148,139,2518517,Yearly TED Conference,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,226,1201,23,1357574832,Social psychologist,How common threats can make common (political) ground,606994,636,108,26,1421555,TEDSalon,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1410,197,578,31,1357660761,Performance artist,Deep sea diving ... in a wheelchair,2052286,1770,41,52,1106697,TEDx,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1411,134,1128,26,1357747468,Author/illustrator,How a boy became an artist,879676,1517,11,24,3412397,TEDx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,54,670,26,1357833607,Clinical researcher,Ethical riddles in HIV research,478878,322,41,16,1163521,TEDx,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1413,366,564,39,1357919915,Mindfulness expert,All it takes is 10 mindful minutes,8033595,8246,252,384,3604833,TEDSalon,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1414,127,528,33,1358179151,Activist,A father-daughter dance ... in prison,815594,1108,20,14,1839917,TEDx,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1415,169,608,26,1358265675,"Biologist, community science advocate","Biohacking -- you can do it, too",1164723,842,58,43,1237926,TEDGlobal,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1416,846,577,43,1358352354,Model,"Looks aren't everything. Believe me, I'm a model.",19787465,7484,524,612,1474684,TEDx,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1417,93,779,25,1358439521,Dermatologist,Could the sun be good for your heart?,1042284,634,15,24,1049349,TEDx,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1418,659,773,37,1358524874,Proud dad,How movies teach manhood,4146987,4371,520,207,1607889,TEDx,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1419,120,713,32,1358870640,Reporter,What I saw in the war,939074,1302,59,96,1320750,TEDx,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1420,818,1066,28,1358957905,Former U.S. Secretary of State,Kids need structure,1485801,1372,486,68,9432323,TEDx,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1421,73,701,27,1359043416,Surgeon and technologist,A universal translator for surgeons,497489,214,82,27,1042605,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1422,800,959,40,1359129960,Writer,Why domestic violence victims don't leave,3846779,4412,80,57,1619718,TEDx,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1423,144,740,24,1359389640,Policy entrepreneur,A new kind of job market,1058852,578,108,34,1141163,TEDSalon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,143,1008,28,1359475302,Computer scientist,Let's teach kids to code,1725064,1350,73,67,2811663,TEDx,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1425,411,1098,34,1359562882,Photographer,Fifty shades of gay,2679698,3844,103,37,1406676,TEDx,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1426,103,526,37,1359648137,Food security expert,A country with no water,1412688,633,109,78,1331736,TEDx,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,229,208,0,1359734822,Inspirer,I think we all need a pep talk,828203,1932,73,49,3027648,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,93,588,28,1359994841,Activist,Why Libya's revolution didn't work -- and what might,525297,316,87,17,763341,TEDx,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1429,312,680,32,1360080167,Science enthusiast,Hey science teachers -- make it fun,1489438,1970,132,75,1407149,TEDx,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1430,249,482,36,1360166902,Video maker,One second every day,1666552,1555,134,78,1778444,Yearly TED Conference,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,210,186,41,1360252949,Chemist,Print your own medicine,987709,490,126,38,1343497,TEDGlobal,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1432,99,942,29,1360339836,Politician,Take back your city with paint,595537,857,54,13,1095334,TEDx,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1433,166,576,45,1360598899,Educator,Dare to educate Afghan girls,932561,1699,39,7,2509537,TEDx,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1434,122,410,32,1360684618,Experimental micromechanics pioneer,"A ""self-healing"" asphalt",984382,637,21,42,1177505,TEDx,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1435,301,850,31,1360771231,Complex systems theorist,Who controls the world?,2533881,1594,248,122,1606964,TEDx,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1436,473,1150,35,1360858020,Relationship therapist,The secret to desire in a long-term relationship,10524043,10365,246,174,3216397,TEDSalon,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1437,158,1017,24,1360943591,Writer,"Be an artist, right now!",1841716,1903,27,40,1938886,TEDx,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,206,895,32,1361203863,Neuroscientist,"A monkey that controls a robot with its thoughts. No, really.",1229865,1473,54,41,1966244,Other,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1439,342,733,32,1361289732,Behavioral economist,Could your language affect your ability to save money?,1642461,2094,232,138,2260322,TEDGlobal,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1440,162,1089,30,1361375995,Transparency activist,Three myths about corruption,824898,611,66,35,874329,TEDx,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1441,145,1187,29,1361460496,Education surveyor,Use data to build better schools,699088,725,48,30,2576611,TEDGlobal,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1442,137,955,26,1361538468,Biologist,How a fly flies,1555722,1280,40,37,1009256,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1443,117,1080,25,1361808003,Writer,Agile programming -- for your family,1403668,1611,81,41,1649944,TEDSalon,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1444,129,189,44,1361910354,Roboticist,"Dance, tiny robots!",1193896,780,54,116,1069377,TEDx,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1445,548,1351,43,1362004680,Education researcher,Build a School in the Cloud,2895821,5298,81,76,2576555,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,279,761,22,1362089201,Former governor of Michigan,A clean energy proposal -- race to the top!,745252,492,138,41,2050730,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1447,838,827,40,1362158807,"Musician, blogger",The art of asking,9006600,8863,214,116,1979876,Yearly TED Conference,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1448,1586,1339,33,1362412271,Grassland ecosystem pioneer,How to fight desertification and reverse climate change,4191678,7184,182,27,972444,Yearly TED Conference,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,205,518,29,1362499002,Marine biologist,How we found the giant squid,3773245,2708,65,79,3156820,Yearly TED Conference,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1450,1413,645,34,1362586018,Gardener,A guerilla gardener in South Central LA,3005687,6300,26,29,2578590,Yearly TED Conference,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1451,208,916,35,1362672147,Educator and activist,A girl who demanded school,2460131,2329,9,9,1209888,TEDx,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1452,720,723,34,1362758503,Poet,To This Day ... for the bullied and beautiful,5316753,8759,64,42,3172184,Yearly TED Conference,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1453,1451,1134,27,1363014731,"Author, speaker, reformer",The way we think about charity is dead wrong,4259204,7350,279,68,912066,Yearly TED Conference,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1454,212,925,26,1363100515,Neurobiologist,Your brain is more than a bag of chemicals,1342510,1444,37,42,1335466,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1455,400,1104,25,1363187248,"Environmentalist, futurist",The dawn of de-extinction. Are you ready?,1939539,1222,42,20,1114924,Yearly TED Conference,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1456,361,837,30,1363265922,"Musician, activist","The good news on poverty (Yes, there's good news)",1648677,1186,127,34,923527,Yearly TED Conference,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1457,135,595,28,1363359960,Maker,Play with smart materials,1058569,853,86,64,1661196,TEDGlobal,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1458,172,751,25,1363611298,Computer theorist,The Internet could crash. We need a Plan B,1265177,1162,117,96,870919,Yearly TED Conference,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1459,417,1264,32,1363705062,Serial entrepreneur,"The mind behind Tesla, SpaceX, SolarCity ...",4564213,4476,52,109,2429298,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1460,902,735,41,1363791588,Activist,My escape from North Korea,9551344,4951,129,133,1819082,Yearly TED Conference,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1461,156,880,28,1363878093,"Geneticist, physician",We need better drugs -- now,796884,488,36,18,1286403,Other,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1462,208,752,29,1363963799,"Composer, conductor",Virtual Choir Live,1005088,799,48,44,1173791,Yearly TED Conference,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1463,91,523,29,1364225632,Engineer and biodiversity scientist,We're covered in germs. Let's design for that.,955827,719,73,57,962358,Yearly TED Conference,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1464,328,331,37,1364310023,Macroencapsulator,One very dry demo,1539504,1238,32,47,1493037,Yearly TED Conference,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1465,246,440,43,1364392769,Inventor,My invention that made peace with lions,2025005,3353,55,43,809835,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1466,80,829,29,1364482993,Behavioral economist,"When you're making a deal, what's going on in your brain?",1342712,565,101,49,4070200,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1467,183,388,0,1364569190,Mechanical engineer,The technology of touch,274986,656,27,38,1113327,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1468,140,712,31,1364822486,Ornithologist,How a dead duck changed my life,1306390,1303,155,75,1404780,Yearly TED Conference,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1469,307,260,39,1364915205,Roboticist,"A skateboard, with a boost",1683410,1008,73,53,1958573,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470,728,1099,26,1364997280,Legal activist,"We the People, and the Republic we must reclaim",1443340,3609,69,28,968028,Yearly TED Conference,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1471,208,502,27,1365087381,Inventor,"The emergence of ""4D printing""",2449740,1302,136,72,966947,Yearly TED Conference,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,187,1072,24,1365175363,Know-it-all,"Watson, Jeopardy and me, the obsolete know-it-all",1135004,1427,106,75,1482596,TEDx,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1473,102,910,28,1365434089,Educator,4 pillars of college success in science,911601,926,65,39,2173442,Yearly TED Conference,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1474,183,350,35,1365519615,Robotics entrepreneur,A mini robot -- powered by your phone,1118006,659,150,120,1642880,Yearly TED Conference,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1475,347,1226,37,1365605999,Behavioral economist,What makes us feel good about our work?,5319077,5221,65,172,4964780,TEDx,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,129,959,21,1365692066,Social scientist,Health care should be a team sport,836699,740,29,34,968307,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,210,754,28,1365778764,Science historian,The Philosophical Breakfast Club,1203901,843,99,87,854514,TEDGlobal,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1478,167,841,31,1366038055,Curious journalist,Let's talk crap. Seriously.,1624716,1603,40,32,1321022,Yearly TED Conference,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1479,264,783,31,1366125538,Neuroscientist and psychiatrist,Toward a new understanding of mental illness,1188149,1104,81,54,2233924,TEDx,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1480,225,1110,28,1366210858,Journalist,In search of the man who broke my neck,1341106,1933,90,37,2214657,Yearly TED Conference,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1481,282,934,28,1366297213,Neurosurgeon,"Parkinson's, depression and the switch that might turn them off",1303148,2370,18,60,2403326,TEDx,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1482,219,628,35,1366383627,Yo-yo champion,My journey to yo-yo mastery,7373875,2343,110,122,1701705,Yearly TED Conference,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1483,388,828,31,1366642774,Linguist,Txtng is killing language. JK!!!,2162439,2340,100,52,1300196,Yearly TED Conference,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1484,200,734,28,1366729178,Economist,"The death of innovation, the end of growth",1091988,400,262,39,1097791,Yearly TED Conference,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1485,235,716,27,1366729421,Innovation researcher,The key to growth? Race with the machines,1200139,787,69,62,2208565,Yearly TED Conference,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1486,126,441,0,1366815569,YouTube educator,How much does a video weigh?,195899,738,87,82,1459089,Other,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1487,159,540,32,1366901978,Research scientist,"If cars could talk, accidents might be avoidable",814568,396,138,65,1377259,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1488,323,344,44,1366988837,Technology columnist,10 top time-saving tech tips,4843480,2819,252,300,1585715,Yearly TED Conference,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1489,194,208,49,1367247649,"Corporate director, author",Got a meeting? Take a walk,2735769,1496,82,210,2938452,Yearly TED Conference,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1490,473,773,27,1367334082,Nuclear scientist,My radical plan for small nuclear fission reactors,1546610,1815,197,42,1544584,Yearly TED Conference,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1491,126,1013,30,1367420289,Photojournalist,The silent drama of photography,1593382,2044,34,26,1100770,Yearly TED Conference,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1492,146,357,39,1367506677,Futurist,"Your online life, permanent as a tattoo",1567528,1221,137,135,7075486,Yearly TED Conference,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1493,632,468,46,1367589737,Educator,Every kid needs a champion,7469445,12513,76,114,10787999,Other,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1494,148,945,21,1367852855,Economist,The economic case for preschool,407419,166,85,30,2789252,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1495,440,370,51,1367939611,"Technologist, entrepreneur",Learn to read Chinese ... with ease!,3062980,3522,83,91,1283700,Yearly TED Conference,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1496,405,624,39,1368025280,Philanthropist,Teachers need real feedback,2206204,1094,126,104,3298251,Other,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1497,149,389,39,1368025434,Educator,3 rules to spark learning,2592925,2080,66,206,3142085,Other,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1498,120,483,31,1368025500,Teacher,"My story, from gangland daughter to star teacher",1059278,698,48,39,1574082,Other,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1499,62,180,33,1368025560,"Poet, performer, activist","""High School Training Ground""",1188177,1150,43,41,2923969,Other,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1500,321,1027,30,1368025681,Education reformer,Our failing schools. Enough is enough!,1786965,1744,34,54,10458368,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1501,659,372,49,1368111588,Psychologist,Grit: The power of passion and perseverance,12039978,11092,380,597,4122610,Other,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1502,634,1151,43,1368198532,Author/educator,How to escape education's death valley,6657858,9752,62,72,9816116,Other,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
